,created_at,entry_id,PM1.0 (CF=1) ug/m3,PM2.5 (CF=1) ug/m3,PM10.0 (CF=1) ug/m3,UptimeMinutes,RSSI_dbm,Atmospheric Pressure,gas_sensor,PM2.5 (CF=ATM) ug/m3,sensor,channel
19614,2021-07-31 23:11:25+00:00,,23.42,38.79,40.19,18240.0,0.0,993.86,,35.05,96036,1267969
19615,2021-07-31 23:13:25+00:00,,24.03,39.37,40.07,18240.0,0.0,993.92,,35.41,96036,1267969
19616,2021-07-31 23:15:25+00:00,,23.79,38.83,40.84,18240.0,0.0,993.9,,35.16,96036,1267969
19617,2021-07-31 23:17:25+00:00,,22.95,36.88,38.3,18240.0,0.0,993.93,,33.88,96036,1267969
19618,2021-07-31 23:19:25+00:00,,23.67,37.36,38.67,18240.0,0.0,993.92,,34.18,96036,1267969
19619,2021-07-31 23:21:25+00:00,,22.88,37.6,39.76,18240.0,0.0,993.93,,34.24,96036,1267969
19620,2021-07-31 23:23:26+00:00,,22.88,37.27,39.48,18072.0,0.0,993.9,,34.11,96036,1267969
19621,2021-07-31 23:25:26+00:00,,23.61,37.56,40.56,18240.0,0.0,993.93,,34.3,96036,1267969
19622,2021-07-31 23:27:26+00:00,,23.68,38.45,39.68,18240.0,0.0,993.97,,34.66,96036,1267969
19623,2021-07-31 23:29:26+00:00,,23.25,37.75,39.3,18240.0,0.0,993.95,,34.39,96036,1267969
19624,2021-07-31 23:31:26+00:00,,23.12,39.2,41.7,18240.0,0.0,993.92,,35.25,96036,1267969
19625,2021-07-31 23:33:26+00:00,,24.11,38.7,39.59,18240.0,0.0,993.97,,34.96,96036,1267969
19626,2021-07-31 23:35:26+00:00,,23.57,38.72,40.69,18240.0,0.0,994.05,,34.81,96036,1267969
19627,2021-07-31 23:37:26+00:00,,25.07,39.43,41.22,18240.0,0.0,994.01,,35.34,96036,1267969
19628,2021-07-31 23:39:26+00:00,,23.77,38.68,41.38,18240.0,0.0,994.05,,34.94,96036,1267969
19629,2021-07-31 23:41:26+00:00,,23.72,37.74,39.63,18240.0,0.0,994.06,,34.39,96036,1267969
19630,2021-07-31 23:43:26+00:00,,24.26,40.61,43.79,18240.0,0.0,994.07,,36.11,96036,1267969
19631,2021-07-31 23:45:26+00:00,,24.37,40.75,42.86,18240.0,0.0,994.03,,36.18,96036,1267969
19632,2021-07-31 23:47:26+00:00,,23.77,39.61,41.23,18240.0,0.0,994.0,,35.54,96036,1267969
19633,2021-07-31 23:49:26+00:00,,24.4,38.78,41.35,18240.0,0.0,993.97,,34.96,96036,1267969
19634,2021-07-31 23:51:26+00:00,,25.45,41.62,43.77,18240.0,0.0,993.98,,36.68,96036,1267969
19635,2021-07-31 23:53:26+00:00,,24.91,38.09,41.14,18240.0,0.0,993.95,,34.72,96036,1267969
19636,2021-07-31 23:55:26+00:00,,25.84,41.15,43.0,18240.0,0.0,993.96,,36.44,96036,1267969
19637,2021-07-31 23:57:26+00:00,,24.96,41.81,44.26,18240.0,0.0,993.9,,36.8,96036,1267969
19638,2021-07-31 23:59:26+00:00,,25.11,41.12,44.23,18240.0,0.0,993.92,,36.52,96036,1267969
9575,2021-07-18 00:00:12+00:00,,15.51,23.53,24.35,17080.0,0.0,1000.23,,23.53,96036,1267969
9576,2021-07-18 00:02:12+00:00,,23.74,35.36,37.14,17080.0,0.0,1000.24,,32.95,96036,1267969
9577,2021-07-18 00:04:12+00:00,,20.65,30.83,33.63,17080.0,0.0,1000.21,,30.04,96036,1267969
9578,2021-07-18 00:06:12+00:00,,16.71,25.46,26.64,17080.0,0.0,1000.21,,25.39,96036,1267969
9579,2021-07-18 00:08:12+00:00,,13.69,21.14,21.9,17080.0,0.0,1000.24,,21.14,96036,1267969
9580,2021-07-18 00:10:12+00:00,,15.64,23.67,24.17,17080.0,0.0,1000.26,,23.67,96036,1267969
9581,2021-07-18 00:12:13+00:00,,14.25,23.02,25.11,17248.0,0.0,1000.29,,23.02,96036,1267969
9582,2021-07-18 00:14:12+00:00,,12.44,18.73,20.02,17080.0,0.0,1000.28,,18.73,96036,1267969
9583,2021-07-18 00:16:12+00:00,,15.57,22.5,23.12,17080.0,0.0,1000.31,,22.5,96036,1267969
9584,2021-07-18 00:18:12+00:00,,13.68,21.68,22.8,17080.0,0.0,1000.32,,21.68,96036,1267969
9585,2021-07-18 00:20:12+00:00,,13.61,21.44,23.35,17080.0,0.0,1000.3,,21.44,96036,1267969
9586,2021-07-18 00:22:13+00:00,,14.34,22.43,23.8,17080.0,0.0,1000.29,,22.43,96036,1267969
9587,2021-07-18 00:24:12+00:00,,13.83,20.71,21.34,17080.0,0.0,1000.34,,20.71,96036,1267969
9588,2021-07-18 00:26:12+00:00,,12.76,20.41,21.1,17080.0,0.0,1000.38,,20.41,96036,1267969
9589,2021-07-18 00:28:12+00:00,,13.05,20.4,21.59,17080.0,0.0,1000.34,,20.4,96036,1267969
9590,2021-07-18 00:30:12+00:00,,12.69,19.8,21.95,17248.0,0.0,1000.28,,19.8,96036,1267969
9591,2021-07-18 00:32:13+00:00,,11.96,19.02,20.25,16912.0,0.0,1000.3,,19.02,96036,1267969
9592,2021-07-18 00:34:13+00:00,,12.45,19.3,20.32,17080.0,0.0,1000.34,,19.3,96036,1267969
9593,2021-07-18 00:36:13+00:00,,12.71,18.82,19.16,17080.0,0.0,1000.31,,18.82,96036,1267969
9594,2021-07-18 00:38:13+00:00,,12.64,19.45,20.26,17080.0,0.0,1000.35,,19.45,96036,1267969
9595,2021-07-18 00:40:15+00:00,,11.83,18.86,20.85,17416.0,0.0,1000.4,,18.86,96036,1267969
9596,2021-07-18 00:42:13+00:00,,12.21,18.32,20.49,17080.0,0.0,1000.48,,18.32,96036,1267969
9597,2021-07-18 00:44:13+00:00,,11.77,17.65,17.93,17080.0,0.0,1000.49,,17.65,96036,1267969
9598,2021-07-18 00:46:17+00:00,,12.51,19.7,20.07,17584.0,0.0,1000.38,,19.7,96036,1267969
9599,2021-07-18 00:48:13+00:00,,12.86,19.17,19.83,17080.0,0.0,1000.52,,19.17,96036,1267969
9600,2021-07-18 00:50:13+00:00,,12.14,19.74,21.24,17080.0,0.0,1000.53,,19.74,96036,1267969
9601,2021-07-18 00:52:13+00:00,,11.82,18.95,20.22,17080.0,0.0,1000.49,,18.95,96036,1267969
9602,2021-07-18 00:54:13+00:00,,11.54,18.27,19.89,17080.0,0.0,1000.47,,18.27,96036,1267969
9603,2021-07-18 00:56:13+00:00,,10.72,16.57,16.93,17080.0,0.0,1000.46,,16.57,96036,1267969
9604,2021-07-18 00:58:13+00:00,,11.29,18.16,19.41,17080.0,0.0,1000.45,,18.16,96036,1267969
9605,2021-07-18 01:00:13+00:00,,11.86,18.04,18.8,17080.0,0.0,1000.58,,18.04,96036,1267969
9606,2021-07-18 01:02:13+00:00,,11.21,16.07,17.5,17080.0,0.0,1000.51,,16.07,96036,1267969
9607,2021-07-18 01:04:13+00:00,,11.24,16.78,17.19,17080.0,0.0,1000.67,,16.78,96036,1267969
9608,2021-07-18 01:06:13+00:00,,10.8,16.36,17.05,17080.0,0.0,1000.65,,16.36,96036,1267969
9609,2021-07-18 01:08:13+00:00,,9.33,15.53,15.84,17080.0,0.0,1000.64,,15.53,96036,1267969
9610,2021-07-18 01:10:15+00:00,,9.95,15.86,17.52,17416.0,0.0,1000.66,,15.86,96036,1267969
9611,2021-07-18 01:12:13+00:00,,10.49,16.61,17.03,17080.0,0.0,1000.68,,16.61,96036,1267969
9612,2021-07-18 01:14:13+00:00,,9.97,16.42,17.58,17080.0,0.0,1000.69,,16.42,96036,1267969
9613,2021-07-18 01:16:13+00:00,,9.77,14.82,15.64,17080.0,0.0,1000.73,,14.82,96036,1267969
9614,2021-07-18 01:18:13+00:00,,10.19,15.96,16.87,17080.0,0.0,1000.77,,15.96,96036,1267969
9615,2021-07-18 01:20:17+00:00,,9.26,14.23,14.46,17584.0,0.0,1000.74,,14.23,96036,1267969
9616,2021-07-18 01:22:13+00:00,,9.6,14.74,16.72,17080.0,0.0,1000.72,,14.74,96036,1267969
9617,2021-07-18 01:24:13+00:00,,10.91,16.4,17.07,17080.0,0.0,1000.7,,16.4,96036,1267969
9618,2021-07-18 01:26:13+00:00,,11.48,17.68,18.5,17080.0,0.0,1000.71,,17.68,96036,1267969
9619,2021-07-18 01:28:13+00:00,,9.88,15.71,16.5,17248.0,0.0,1000.72,,15.71,96036,1267969
9620,2021-07-18 01:30:14+00:00,,10.57,16.43,16.97,17248.0,0.0,1000.63,,16.43,96036,1267969
9621,2021-07-18 01:32:13+00:00,,9.59,15.95,17.43,16912.0,0.0,1000.78,,15.95,96036,1267969
9622,2021-07-18 01:34:14+00:00,,9.63,14.47,14.93,17080.0,0.0,1000.77,,14.47,96036,1267969
9623,2021-07-18 01:36:14+00:00,,10.57,16.64,17.6,17080.0,0.0,1000.83,,16.64,96036,1267969
9624,2021-07-18 01:38:14+00:00,,10.32,15.81,16.63,17080.0,0.0,1000.79,,15.81,96036,1267969
9625,2021-07-18 01:40:14+00:00,,11.29,17.33,18.09,17080.0,0.0,1000.86,,17.33,96036,1267969
9626,2021-07-18 01:42:14+00:00,,9.67,14.62,15.88,17080.0,0.0,1000.86,,14.62,96036,1267969
9627,2021-07-18 01:44:14+00:00,,10.13,15.85,16.38,17080.0,0.0,1000.93,,15.85,96036,1267969
9628,2021-07-18 01:46:14+00:00,,10.45,16.21,17.84,17080.0,0.0,1000.9,,16.21,96036,1267969
9629,2021-07-18 01:48:14+00:00,,10.75,17.07,17.84,17080.0,0.0,1000.96,,17.07,96036,1267969
9630,2021-07-18 01:50:14+00:00,,10.2,16.46,17.0,17080.0,0.0,1001.0,,16.46,96036,1267969
9631,2021-07-18 01:52:16+00:00,,10.73,15.95,16.46,17416.0,0.0,1000.97,,15.95,96036,1267969
9632,2021-07-18 01:54:14+00:00,,10.16,16.44,17.14,17080.0,0.0,1000.99,,16.44,96036,1267969
9633,2021-07-18 01:56:14+00:00,,10.0,15.93,17.11,17080.0,0.0,1000.97,,15.93,96036,1267969
9634,2021-07-18 01:58:14+00:00,,11.21,17.47,18.84,17080.0,0.0,1001.0,,17.47,96036,1267969
9635,2021-07-18 02:00:18+00:00,,10.98,16.14,17.1,17584.0,0.0,1000.99,,16.14,96036,1267969
9636,2021-07-18 02:02:14+00:00,,10.9,16.76,17.9,17080.0,0.0,1001.03,,16.76,96036,1267969
9637,2021-07-18 02:04:14+00:00,,11.2,17.43,17.98,17080.0,0.0,1001.09,,17.43,96036,1267969
9638,2021-07-18 02:06:14+00:00,,12.11,20.04,20.53,17080.0,0.0,1001.16,,20.04,96036,1267969
9639,2021-07-18 02:08:14+00:00,,11.33,16.66,18.33,17080.0,0.0,1001.13,,16.66,96036,1267969
9640,2021-07-18 02:10:14+00:00,,11.68,18.32,19.03,17080.0,0.0,1001.21,,18.32,96036,1267969
9641,2021-07-18 02:12:14+00:00,,11.52,17.86,19.43,17080.0,0.0,1001.21,,17.86,96036,1267969
9642,2021-07-18 02:14:14+00:00,,11.57,18.32,19.46,17080.0,0.0,1001.3,,18.32,96036,1267969
9643,2021-07-18 02:16:14+00:00,,11.03,17.2,18.44,17080.0,0.0,1001.27,,17.2,96036,1267969
9644,2021-07-18 02:18:14+00:00,,10.65,18.39,19.82,17080.0,0.0,1001.33,,18.39,96036,1267969
9645,2021-07-18 02:20:14+00:00,,11.12,17.35,18.21,17080.0,0.0,1001.34,,17.35,96036,1267969
9646,2021-07-18 02:22:14+00:00,,10.77,17.41,18.75,17080.0,0.0,1001.32,,17.41,96036,1267969
9647,2021-07-18 02:24:14+00:00,,10.89,16.91,17.82,17080.0,0.0,1001.38,,16.91,96036,1267969
9648,2021-07-18 02:26:13+00:00,,10.21,17.95,19.16,17080.0,0.0,1001.43,,17.95,96036,1267969
9649,2021-07-18 02:28:14+00:00,,11.89,18.23,19.45,17080.0,0.0,1001.44,,18.23,96036,1267969
9650,2021-07-18 02:30:14+00:00,,10.93,16.89,18.24,17080.0,0.0,1001.48,,16.89,96036,1267969
9651,2021-07-18 02:32:14+00:00,,10.93,16.0,17.38,17080.0,0.0,1001.46,,16.0,96036,1267969
9652,2021-07-18 02:34:14+00:00,,12.14,18.09,18.52,17080.0,0.0,1001.49,,18.09,96036,1267969
9653,2021-07-18 02:36:14+00:00,,12.74,20.19,21.91,17080.0,0.0,1001.52,,20.19,96036,1267969
9654,2021-07-18 02:38:14+00:00,,12.71,19.24,20.42,17080.0,0.0,1001.55,,19.24,96036,1267969
9655,2021-07-18 02:40:14+00:00,,10.78,17.1,17.78,17080.0,0.0,1001.54,,17.1,96036,1267969
9656,2021-07-18 02:42:14+00:00,,10.25,17.5,19.32,17080.0,0.0,1001.53,,17.5,96036,1267969
9657,2021-07-18 02:44:14+00:00,,10.0,15.18,16.46,17080.0,0.0,1001.55,,15.18,96036,1267969
9658,2021-07-18 02:46:14+00:00,,10.53,16.38,18.4,17080.0,0.0,1001.52,,16.38,96036,1267969
9659,2021-07-18 02:48:14+00:00,,9.91,15.45,16.19,17080.0,0.0,1001.5,,15.45,96036,1267969
9660,2021-07-18 02:50:14+00:00,,10.67,16.76,17.83,17080.0,0.0,1001.55,,16.76,96036,1267969
9661,2021-07-18 02:52:14+00:00,,11.23,17.74,19.42,17080.0,0.0,1001.54,,17.74,96036,1267969
9662,2021-07-18 02:54:14+00:00,,14.21,21.32,22.19,17080.0,0.0,1001.56,,21.16,96036,1267969
9663,2021-07-18 02:56:14+00:00,,15.07,23.38,25.05,17080.0,0.0,1001.55,,21.24,96036,1267969
9664,2021-07-18 02:58:14+00:00,,12.41,19.69,21.4,17080.0,0.0,1001.56,,19.69,96036,1267969
9665,2021-07-18 03:00:15+00:00,,10.41,17.33,17.7,17248.0,0.0,1001.59,,17.33,96036,1267969
9666,2021-07-18 03:02:14+00:00,,10.76,17.02,17.71,17080.0,0.0,1001.61,,17.02,96036,1267969
9667,2021-07-18 03:04:14+00:00,,11.42,18.46,19.49,17080.0,0.0,1001.63,,18.46,96036,1267969
9668,2021-07-18 03:06:14+00:00,,11.21,17.53,18.95,17080.0,0.0,1001.61,,17.53,96036,1267969
9669,2021-07-18 03:08:14+00:00,,10.56,17.64,18.8,17080.0,0.0,1001.62,,17.64,96036,1267969
9670,2021-07-18 03:10:14+00:00,,11.14,17.25,18.27,17080.0,0.0,1001.62,,17.25,96036,1267969
9671,2021-07-18 03:12:14+00:00,,10.47,17.05,17.93,17080.0,0.0,1001.68,,17.05,96036,1267969
9672,2021-07-18 03:14:14+00:00,,12.19,19.28,20.26,17248.0,0.0,1001.68,,19.28,96036,1267969
9673,2021-07-18 03:16:14+00:00,,13.66,19.48,20.28,17080.0,0.0,1001.74,,19.48,96036,1267969
9674,2021-07-18 03:18:14+00:00,,18.2,29.15,31.98,17080.0,0.0,1001.79,,26.76,96036,1267969
9675,2021-07-18 03:20:14+00:00,,11.9,18.17,19.09,17080.0,0.0,1001.83,,18.17,96036,1267969
9676,2021-07-18 03:22:14+00:00,,13.0,18.93,20.81,17080.0,0.0,1001.81,,18.93,96036,1267969
9677,2021-07-18 03:24:14+00:00,,11.59,18.14,19.52,17248.0,0.0,1001.91,,18.14,96036,1267969
9678,2021-07-18 03:26:14+00:00,,10.71,17.35,18.25,17080.0,0.0,1001.86,,17.35,96036,1267969
9679,2021-07-18 03:28:14+00:00,,10.85,17.75,18.41,17080.0,0.0,1001.88,,17.75,96036,1267969
9680,2021-07-18 03:30:14+00:00,,10.36,15.71,16.14,17080.0,0.0,1001.85,,15.71,96036,1267969
9681,2021-07-18 03:32:15+00:00,,11.83,18.54,20.54,17080.0,0.0,1001.86,,18.54,96036,1267969
9682,2021-07-18 03:34:15+00:00,,10.17,15.93,16.14,17080.0,0.0,1001.84,,15.93,96036,1267969
9683,2021-07-18 03:36:15+00:00,,10.24,15.48,17.0,17080.0,0.0,1001.85,,15.48,96036,1267969
9684,2021-07-18 03:38:15+00:00,,10.51,16.02,17.37,17080.0,0.0,1001.88,,16.02,96036,1267969
9685,2021-07-18 03:40:15+00:00,,10.91,16.95,17.8,17080.0,0.0,1001.87,,16.95,96036,1267969
9686,2021-07-18 03:42:15+00:00,,10.48,16.26,18.6,17080.0,0.0,1001.87,,16.26,96036,1267969
9687,2021-07-18 03:44:15+00:00,,10.93,17.54,18.91,17080.0,0.0,1001.88,,17.54,96036,1267969
9688,2021-07-18 03:46:15+00:00,,12.82,20.56,21.7,17080.0,0.0,1001.85,,20.56,96036,1267969
9689,2021-07-18 03:48:15+00:00,,13.89,21.16,22.15,17080.0,0.0,1001.84,,21.16,96036,1267969
9690,2021-07-18 03:50:15+00:00,,11.7,18.89,20.05,17080.0,0.0,1001.87,,18.89,96036,1267969
9691,2021-07-18 03:52:15+00:00,,11.71,17.51,19.02,17080.0,0.0,1001.86,,17.51,96036,1267969
9692,2021-07-18 03:54:15+00:00,,10.88,17.59,18.14,17080.0,0.0,1001.81,,17.59,96036,1267969
9693,2021-07-18 03:56:15+00:00,,10.74,16.69,17.69,17080.0,0.0,1001.79,,16.69,96036,1267969
9694,2021-07-18 03:58:15+00:00,,10.11,16.71,16.95,17080.0,0.0,1001.81,,16.71,96036,1267969
9695,2021-07-18 04:00:15+00:00,,8.98,14.79,15.82,17080.0,0.0,1001.82,,14.79,96036,1267969
9696,2021-07-18 04:02:15+00:00,,9.68,15.46,16.46,17080.0,0.0,1001.76,,15.46,96036,1267969
9697,2021-07-18 04:04:15+00:00,,9.11,14.82,15.25,17080.0,0.0,1001.75,,14.82,96036,1267969
9698,2021-07-18 04:06:15+00:00,,9.82,13.96,15.32,17248.0,0.0,1001.75,,13.96,96036,1267969
9699,2021-07-18 04:08:15+00:00,,8.98,13.16,13.91,17080.0,0.0,1001.8,,13.16,96036,1267969
9700,2021-07-18 04:10:15+00:00,,9.97,15.16,15.43,17080.0,0.0,1001.79,,15.16,96036,1267969
9701,2021-07-18 04:12:15+00:00,,9.29,13.82,14.2,17080.0,0.0,1001.76,,13.82,96036,1267969
9702,2021-07-18 04:14:15+00:00,,9.12,13.76,14.31,17080.0,0.0,1001.82,,13.76,96036,1267969
9703,2021-07-18 04:16:15+00:00,,10.59,15.93,16.62,17080.0,0.0,1001.8,,15.93,96036,1267969
9704,2021-07-18 04:18:15+00:00,,10.29,16.14,17.53,17080.0,0.0,1001.86,,16.14,96036,1267969
9705,2021-07-18 04:20:15+00:00,,9.52,14.07,14.95,17080.0,0.0,1001.89,,14.07,96036,1267969
9706,2021-07-18 04:22:15+00:00,,9.39,14.55,15.41,17080.0,0.0,1001.82,,14.55,96036,1267969
9707,2021-07-18 04:24:15+00:00,,9.29,15.27,16.27,17080.0,0.0,1001.83,,15.27,96036,1267969
9708,2021-07-18 04:26:15+00:00,,8.76,13.97,14.32,17080.0,0.0,1001.81,,13.97,96036,1267969
9709,2021-07-18 04:28:15+00:00,,8.74,14.33,15.54,17080.0,0.0,1001.77,,14.33,96036,1267969
9710,2021-07-18 04:30:15+00:00,,10.51,16.16,17.44,17080.0,0.0,1001.82,,16.16,96036,1267969
9711,2021-07-18 04:32:15+00:00,,9.85,15.42,15.97,16912.0,0.0,1001.85,,15.42,96036,1267969
9712,2021-07-18 04:34:15+00:00,,9.39,14.11,15.46,17080.0,0.0,1001.86,,14.11,96036,1267969
9713,2021-07-18 04:36:15+00:00,,9.57,14.77,15.73,17080.0,0.0,1001.92,,14.77,96036,1267969
9714,2021-07-18 04:38:15+00:00,,8.75,14.0,14.58,17080.0,0.0,1001.93,,14.0,96036,1267969
9715,2021-07-18 04:40:15+00:00,,9.93,15.88,17.08,17080.0,0.0,1001.87,,15.88,96036,1267969
9716,2021-07-18 04:42:15+00:00,,9.91,15.11,16.29,17080.0,0.0,1001.9,,15.11,96036,1267969
9717,2021-07-18 04:44:15+00:00,,9.73,14.76,15.58,17080.0,0.0,1001.9,,14.76,96036,1267969
9718,2021-07-18 04:46:15+00:00,,9.0,13.58,13.85,17080.0,0.0,1001.85,,13.58,96036,1267969
9719,2021-07-18 04:48:15+00:00,,8.86,14.45,15.28,17080.0,0.0,1001.87,,14.45,96036,1267969
9720,2021-07-18 04:50:15+00:00,,9.29,14.31,15.02,17080.0,0.0,1001.87,,14.31,96036,1267969
9721,2021-07-18 04:52:15+00:00,,10.41,16.16,17.25,17080.0,0.0,1001.87,,16.16,96036,1267969
9722,2021-07-18 04:54:15+00:00,,10.39,16.12,16.64,17080.0,0.0,1001.85,,16.12,96036,1267969
9723,2021-07-18 04:56:15+00:00,,9.28,13.7,14.1,17080.0,0.0,1001.78,,13.7,96036,1267969
9724,2021-07-18 04:58:15+00:00,,10.23,16.3,17.28,17080.0,0.0,1001.83,,16.3,96036,1267969
9725,2021-07-18 05:00:15+00:00,,10.11,16.4,17.6,17080.0,0.0,1001.84,,16.4,96036,1267969
9726,2021-07-18 05:02:15+00:00,,10.96,16.49,17.65,17080.0,0.0,1001.78,,16.49,96036,1267969
9727,2021-07-18 05:04:15+00:00,,9.97,15.69,16.49,17080.0,0.0,1001.86,,15.69,96036,1267969
9728,2021-07-18 05:06:15+00:00,,10.64,15.9,16.36,17080.0,0.0,1001.84,,15.9,96036,1267969
9729,2021-07-18 05:08:15+00:00,,10.49,15.67,17.05,17080.0,0.0,1001.84,,15.67,96036,1267969
9730,2021-07-18 05:10:15+00:00,,10.52,16.39,17.82,17080.0,0.0,1001.85,,16.39,96036,1267969
9731,2021-07-18 05:12:15+00:00,,10.59,16.53,18.16,17080.0,0.0,1001.88,,16.53,96036,1267969
9732,2021-07-18 05:14:15+00:00,,11.16,17.91,18.55,17080.0,0.0,1001.83,,17.91,96036,1267969
9733,2021-07-18 05:16:15+00:00,,11.07,17.28,18.41,17080.0,0.0,1001.87,,17.28,96036,1267969
9734,2021-07-18 05:18:15+00:00,,10.87,17.93,18.0,17080.0,0.0,1001.85,,17.93,96036,1267969
9735,2021-07-18 05:20:15+00:00,,11.04,17.86,19.25,17080.0,0.0,1001.84,,17.86,96036,1267969
9736,2021-07-18 05:22:15+00:00,,11.04,18.53,19.68,17080.0,0.0,1001.87,,18.53,96036,1267969
9737,2021-07-18 05:24:15+00:00,,11.53,18.61,19.63,17080.0,0.0,1001.84,,18.61,96036,1267969
9738,2021-07-18 05:26:15+00:00,,11.96,20.39,22.02,17080.0,0.0,1001.85,,20.39,96036,1267969
9739,2021-07-18 05:28:15+00:00,,11.7,17.88,17.88,17080.0,0.0,1001.83,,17.88,96036,1267969
9740,2021-07-18 05:30:15+00:00,,11.53,19.14,20.4,17080.0,0.0,1001.8,,19.14,96036,1267969
9741,2021-07-18 05:32:16+00:00,,11.02,17.47,19.52,16912.0,0.0,1001.8,,17.47,96036,1267969
9742,2021-07-18 05:34:16+00:00,,11.48,18.41,20.33,16912.0,0.0,1001.76,,18.41,96036,1267969
9743,2021-07-18 05:36:16+00:00,,11.79,18.68,20.02,17080.0,0.0,1001.8,,18.68,96036,1267969
9744,2021-07-18 05:38:16+00:00,,11.75,18.95,19.32,17080.0,0.0,1001.83,,18.95,96036,1267969
9745,2021-07-18 05:40:16+00:00,,11.74,17.88,18.32,17080.0,0.0,1001.82,,17.88,96036,1267969
9746,2021-07-18 05:42:16+00:00,,10.88,16.67,17.16,17080.0,0.0,1001.82,,16.67,96036,1267969
9747,2021-07-18 05:44:16+00:00,,10.91,17.07,17.84,17080.0,0.0,1001.8,,17.07,96036,1267969
9748,2021-07-18 05:46:16+00:00,,10.95,16.28,17.79,17080.0,0.0,1001.77,,16.28,96036,1267969
9749,2021-07-18 05:48:16+00:00,,10.89,17.88,19.28,17080.0,0.0,1001.79,,17.88,96036,1267969
9750,2021-07-18 05:50:16+00:00,,10.33,15.97,16.59,17080.0,0.0,1001.78,,15.97,96036,1267969
9751,2021-07-18 05:52:16+00:00,,10.92,16.63,16.95,17080.0,0.0,1001.73,,16.63,96036,1267969
9752,2021-07-18 05:54:16+00:00,,10.55,16.26,17.38,17080.0,0.0,1001.7,,16.26,96036,1267969
9753,2021-07-18 05:56:16+00:00,,9.68,14.89,15.75,17080.0,0.0,1001.68,,14.89,96036,1267969
9754,2021-07-18 05:58:16+00:00,,9.49,15.18,16.81,17080.0,0.0,1001.63,,15.18,96036,1267969
9755,2021-07-18 06:00:16+00:00,,10.33,14.7,15.18,17080.0,0.0,1001.64,,14.7,96036,1267969
9756,2021-07-18 06:02:16+00:00,,11.03,16.64,18.73,17080.0,0.0,1001.63,,16.64,96036,1267969
9757,2021-07-18 06:04:16+00:00,,10.4,16.84,18.04,17080.0,0.0,1001.62,,16.84,96036,1267969
9758,2021-07-18 06:06:16+00:00,,10.54,16.45,17.57,17080.0,0.0,1001.68,,16.45,96036,1267969
9759,2021-07-18 06:08:16+00:00,,10.74,16.4,17.76,17080.0,0.0,1001.65,,16.4,96036,1267969
9760,2021-07-18 06:10:16+00:00,,11.05,16.96,17.95,17080.0,0.0,1001.67,,16.96,96036,1267969
9761,2021-07-18 06:12:16+00:00,,10.22,16.87,17.45,17080.0,0.0,1001.67,,16.87,96036,1267969
9762,2021-07-18 06:14:16+00:00,,10.6,16.44,17.96,17080.0,0.0,1001.64,,16.44,96036,1267969
9763,2021-07-18 06:16:16+00:00,,9.68,15.98,17.05,17080.0,0.0,1001.62,,15.98,96036,1267969
9764,2021-07-18 06:18:16+00:00,,9.34,15.19,16.76,17080.0,0.0,1001.71,,15.19,96036,1267969
9765,2021-07-18 06:20:16+00:00,,8.96,14.07,15.18,17080.0,0.0,1001.69,,14.07,96036,1267969
9766,2021-07-18 06:22:16+00:00,,9.26,14.23,14.51,17080.0,0.0,1001.75,,14.23,96036,1267969
9767,2021-07-18 06:24:16+00:00,,8.48,13.47,14.16,17080.0,0.0,1001.74,,13.47,96036,1267969
9768,2021-07-18 06:26:16+00:00,,7.53,12.46,13.71,17080.0,0.0,1001.68,,12.46,96036,1267969
9769,2021-07-18 06:28:16+00:00,,8.25,12.67,14.37,17080.0,0.0,1001.72,,12.67,96036,1267969
9770,2021-07-18 06:30:16+00:00,,7.86,11.8,12.36,17080.0,0.0,1001.76,,11.8,96036,1267969
9771,2021-07-18 06:32:16+00:00,,8.43,13.66,14.43,16912.0,0.0,1001.74,,13.66,96036,1267969
9772,2021-07-18 06:34:16+00:00,,8.46,12.95,13.89,16912.0,0.0,1001.77,,12.95,96036,1267969
9773,2021-07-18 06:36:19+00:00,,7.93,13.39,14.64,17416.0,0.0,1001.78,,13.39,96036,1267969
9774,2021-07-18 06:38:16+00:00,,8.85,13.42,14.22,17080.0,0.0,1001.78,,13.42,96036,1267969
9775,2021-07-18 06:40:16+00:00,,8.71,13.1,13.64,16968.0,0.0,1001.78,,13.1,96036,1267969
9776,2021-07-18 06:42:16+00:00,,8.7,13.58,13.86,17080.0,0.0,1001.79,,13.58,96036,1267969
9777,2021-07-18 06:44:16+00:00,,9.24,14.96,15.46,17080.0,0.0,1001.86,,14.96,96036,1267969
9778,2021-07-18 06:46:16+00:00,,8.34,13.73,14.12,17080.0,0.0,1001.87,,13.73,96036,1267969
9779,2021-07-18 06:48:16+00:00,,8.17,13.0,13.47,17080.0,0.0,1001.85,,13.0,96036,1267969
9780,2021-07-18 06:50:16+00:00,,8.57,13.09,14.86,17080.0,0.0,1001.84,,13.09,96036,1267969
9781,2021-07-18 06:52:16+00:00,,8.11,13.27,13.62,17080.0,0.0,1001.81,,13.27,96036,1267969
9782,2021-07-18 06:54:20+00:00,,8.22,11.81,12.36,17584.0,0.0,1001.81,,11.81,96036,1267969
9783,2021-07-18 06:56:16+00:00,,8.52,13.6,14.1,17080.0,0.0,1001.74,,13.6,96036,1267969
9784,2021-07-18 06:58:16+00:00,,8.42,12.25,12.61,17080.0,0.0,1001.77,,12.25,96036,1267969
