,Latitude,Longitude,DateTime,Parameter,Concentration,Unit,AQI,Category
2691,42.0603,-87.8631,2021-10-30T19:00,OZONE,33.0,PPB,31,1
2692,42.0603,-87.8631,2021-10-30T19:00,PM2.5,4.8,UG/M3,20,1
2693,41.984402,-87.791901,2021-10-30T19:00,OZONE,33.0,PPB,31,1
2694,41.855301,-87.752502,2021-10-30T19:00,OZONE,32.0,PPB,30,1
2695,41.864329,-87.748826,2021-10-30T19:00,PM2.5,3.7,UG/M3,15,1
2696,41.6708,-87.7325,2021-10-30T19:00,OZONE,33.0,PPB,31,1
2697,41.6708,-87.7325,2021-10-30T19:00,PM2.5,5.7,UG/M3,24,1
2698,41.9136,-87.7239,2021-10-30T19:00,PM2.5,5.5,UG/M3,23,1
2699,41.7547,-87.7136,2021-10-30T19:00,OZONE,33.0,PPB,31,1
2700,41.7547,-87.7136,2021-10-30T19:00,PM2.5,5.7,UG/M3,24,1
2701,42.0622,-87.6736,2021-10-30T19:00,OZONE,32.0,PPB,30,1
2702,41.755798,-87.545303,2021-10-30T19:00,OZONE,2.0,PPB,2,1
2703,41.965,-87.8761,2021-10-30T20:00,OZONE,30.0,PPB,28,1
2704,42.0603,-87.8631,2021-10-30T20:00,OZONE,33.0,PPB,31,1
2705,42.0603,-87.8631,2021-10-30T20:00,PM2.5,4.9,UG/M3,20,1
2706,41.984402,-87.791901,2021-10-30T20:00,OZONE,32.0,PPB,30,1
2707,41.855301,-87.752502,2021-10-30T20:00,OZONE,33.0,PPB,31,1
2708,41.864329,-87.748826,2021-10-30T20:00,PM2.5,3.2,UG/M3,13,1
2709,41.6708,-87.7325,2021-10-30T20:00,OZONE,37.0,PPB,34,1
2710,41.6708,-87.7325,2021-10-30T20:00,PM2.5,5.8,UG/M3,24,1
2711,41.9136,-87.7239,2021-10-30T20:00,PM2.5,5.5,UG/M3,23,1
2712,41.7547,-87.7136,2021-10-30T20:00,OZONE,36.0,PPB,33,1
2713,41.7547,-87.7136,2021-10-30T20:00,PM2.5,7.6,UG/M3,32,1
2714,42.0622,-87.6736,2021-10-30T20:00,OZONE,32.0,PPB,30,1
2715,41.755798,-87.545303,2021-10-30T20:00,OZONE,0.0,PPB,0,1
2716,41.965,-87.8761,2021-10-30T21:00,OZONE,30.0,PPB,28,1
2717,42.0603,-87.8631,2021-10-30T21:00,OZONE,34.0,PPB,31,1
2718,42.0603,-87.8631,2021-10-30T21:00,PM2.5,5.0,UG/M3,21,1
2719,41.984402,-87.791901,2021-10-30T21:00,OZONE,32.0,PPB,30,1
2720,41.855301,-87.752502,2021-10-30T21:00,OZONE,32.0,PPB,30,1
2721,41.864329,-87.748826,2021-10-30T21:00,PM2.5,2.0,UG/M3,8,1
2722,41.6708,-87.7325,2021-10-30T21:00,OZONE,34.0,PPB,31,1
2723,41.6708,-87.7325,2021-10-30T21:00,PM2.5,6.0,UG/M3,25,1
2724,41.9136,-87.7239,2021-10-30T21:00,PM2.5,6.2,UG/M3,26,1
2725,41.7547,-87.7136,2021-10-30T21:00,OZONE,35.0,PPB,32,1
2726,41.7547,-87.7136,2021-10-30T21:00,PM2.5,7.7,UG/M3,32,1
2727,42.0622,-87.6736,2021-10-30T21:00,OZONE,34.0,PPB,31,1
2728,41.755798,-87.545303,2021-10-30T21:00,OZONE,0.0,PPB,0,1
2729,41.965,-87.8761,2021-10-30T22:00,OZONE,30.0,PPB,28,1
2730,42.0603,-87.8631,2021-10-30T22:00,OZONE,32.0,PPB,30,1
2731,42.0603,-87.8631,2021-10-30T22:00,PM2.5,5.1,UG/M3,21,1
2732,41.984402,-87.791901,2021-10-30T22:00,OZONE,32.0,PPB,30,1
2733,41.855301,-87.752502,2021-10-30T22:00,OZONE,30.0,PPB,28,1
2734,41.864329,-87.748826,2021-10-30T22:00,PM2.5,1.4,UG/M3,6,1
2735,41.6708,-87.7325,2021-10-30T22:00,OZONE,32.0,PPB,30,1
2736,41.6708,-87.7325,2021-10-30T22:00,PM2.5,6.2,UG/M3,26,1
2737,41.9136,-87.7239,2021-10-30T22:00,PM2.5,5.5,UG/M3,23,1
2738,41.7547,-87.7136,2021-10-30T22:00,OZONE,34.0,PPB,31,1
2739,41.7547,-87.7136,2021-10-30T22:00,PM2.5,6.6,UG/M3,28,1
2740,42.0622,-87.6736,2021-10-30T22:00,OZONE,34.0,PPB,31,1
2741,41.755798,-87.545303,2021-10-30T22:00,OZONE,0.0,PPB,0,1
2742,41.965,-87.8761,2021-10-30T23:00,OZONE,21.0,PPB,19,1
2743,42.0603,-87.8631,2021-10-30T23:00,PM2.5,7.1,UG/M3,30,1
2744,42.0603,-87.8631,2021-10-30T23:00,OZONE,24.0,PPB,22,1
2745,41.984402,-87.791901,2021-10-30T23:00,OZONE,28.0,PPB,26,1
2746,41.855301,-87.752502,2021-10-30T23:00,OZONE,23.0,PPB,21,1
2747,41.864329,-87.748826,2021-10-30T23:00,PM2.5,4.2,UG/M3,18,1
2748,41.6708,-87.7325,2021-10-30T23:00,PM2.5,7.0,UG/M3,29,1
2749,41.6708,-87.7325,2021-10-30T23:00,OZONE,24.0,PPB,22,1
2750,41.9136,-87.7239,2021-10-30T23:00,PM2.5,6.8,UG/M3,28,1
2751,41.7547,-87.7136,2021-10-30T23:00,PM2.5,6.8,UG/M3,28,1
2752,41.7547,-87.7136,2021-10-30T23:00,OZONE,28.0,PPB,26,1
2753,42.0622,-87.6736,2021-10-30T23:00,OZONE,33.0,PPB,31,1
2754,41.755798,-87.545303,2021-10-30T23:00,OZONE,0.0,PPB,0,1
2755,41.965,-87.8761,2021-10-31T00:00,OZONE,14.0,PPB,13,1
2756,42.0603,-87.8631,2021-10-31T00:00,PM2.5,8.2,UG/M3,34,1
2757,42.0603,-87.8631,2021-10-31T00:00,OZONE,11.0,PPB,10,1
2758,41.984402,-87.791901,2021-10-31T00:00,OZONE,22.0,PPB,20,1
2759,41.855301,-87.752502,2021-10-31T00:00,OZONE,8.0,PPB,7,1
2760,41.864329,-87.748826,2021-10-31T00:00,PM2.5,5.3,UG/M3,22,1
2761,41.6708,-87.7325,2021-10-31T00:00,PM2.5,10.0,UG/M3,42,1
2762,41.6708,-87.7325,2021-10-31T00:00,OZONE,13.0,PPB,12,1
2763,41.9136,-87.7239,2021-10-31T00:00,PM2.5,8.2,UG/M3,34,1
2764,41.7547,-87.7136,2021-10-31T00:00,PM2.5,8.0,UG/M3,33,1
2765,41.7547,-87.7136,2021-10-31T00:00,OZONE,16.0,PPB,15,1
2766,42.0622,-87.6736,2021-10-31T00:00,OZONE,34.0,PPB,31,1
2767,41.755798,-87.545303,2021-10-31T00:00,OZONE,1.0,PPB,1,1
2768,41.965,-87.8761,2021-10-31T01:00,OZONE,7.0,PPB,6,1
2769,42.0603,-87.8631,2021-10-31T01:00,PM2.5,11.3,UG/M3,47,1
2770,42.0603,-87.8631,2021-10-31T01:00,OZONE,9.0,PPB,8,1
2771,41.984402,-87.791901,2021-10-31T01:00,OZONE,20.0,PPB,19,1
2772,41.855301,-87.752502,2021-10-31T01:00,OZONE,6.0,PPB,6,1
2773,41.864329,-87.748826,2021-10-31T01:00,PM2.5,7.5,UG/M3,31,1
2774,41.6708,-87.7325,2021-10-31T01:00,PM2.5,12.9,UG/M3,53,2
2775,41.6708,-87.7325,2021-10-31T01:00,OZONE,7.0,PPB,6,1
2776,41.9136,-87.7239,2021-10-31T01:00,PM2.5,9.0,UG/M3,38,1
2777,41.7547,-87.7136,2021-10-31T01:00,PM2.5,12.3,UG/M3,51,2
2778,41.7547,-87.7136,2021-10-31T01:00,OZONE,11.0,PPB,10,1
2779,42.0622,-87.6736,2021-10-31T01:00,OZONE,35.0,PPB,32,1
2780,41.755798,-87.545303,2021-10-31T01:00,OZONE,2.0,PPB,2,1
2781,41.965,-87.8761,2021-10-31T02:00,OZONE,13.0,PPB,12,1
2782,42.0603,-87.8631,2021-10-31T02:00,PM2.5,12.2,UG/M3,51,2
2783,42.0603,-87.8631,2021-10-31T02:00,OZONE,14.0,PPB,13,1
2784,41.984402,-87.791901,2021-10-31T02:00,OZONE,16.0,PPB,15,1
2785,41.855301,-87.752502,2021-10-31T02:00,OZONE,6.0,PPB,6,1
2786,41.864329,-87.748826,2021-10-31T02:00,PM2.5,12.7,UG/M3,52,2
2787,41.6708,-87.7325,2021-10-31T02:00,PM2.5,17.5,UG/M3,62,2
2788,41.6708,-87.7325,2021-10-31T02:00,OZONE,9.0,PPB,8,1
2789,41.9136,-87.7239,2021-10-31T02:00,PM2.5,12.7,UG/M3,52,2
2790,41.7547,-87.7136,2021-10-31T02:00,PM2.5,14.9,UG/M3,57,2
2791,41.7547,-87.7136,2021-10-31T02:00,OZONE,9.0,PPB,8,1
2792,42.0622,-87.6736,2021-10-31T02:00,OZONE,27.0,PPB,25,1
2793,41.755798,-87.545303,2021-10-31T02:00,OZONE,0.0,PPB,0,1
2794,41.965,-87.8761,2021-10-31T03:00,OZONE,12.0,PPB,11,1
2795,42.0603,-87.8631,2021-10-31T03:00,PM2.5,13.4,UG/M3,54,2
2796,42.0603,-87.8631,2021-10-31T03:00,OZONE,13.0,PPB,12,1
2797,41.984402,-87.791901,2021-10-31T03:00,OZONE,12.0,PPB,11,1
2798,41.855301,-87.752502,2021-10-31T03:00,OZONE,7.0,PPB,6,1
2799,41.864329,-87.748826,2021-10-31T03:00,PM2.5,12.8,UG/M3,52,2
2800,41.6708,-87.7325,2021-10-31T03:00,PM2.5,17.9,UG/M3,63,2
2801,41.6708,-87.7325,2021-10-31T03:00,OZONE,7.0,PPB,6,1
2802,41.9136,-87.7239,2021-10-31T03:00,PM2.5,14.1,UG/M3,55,2
2803,41.7547,-87.7136,2021-10-31T03:00,PM2.5,14.8,UG/M3,57,2
2804,41.7547,-87.7136,2021-10-31T03:00,OZONE,3.0,PPB,3,1
2805,42.0622,-87.6736,2021-10-31T03:00,OZONE,21.0,PPB,19,1
2806,41.755798,-87.545303,2021-10-31T03:00,OZONE,0.0,PPB,0,1
2807,41.965,-87.8761,2021-10-31T04:00,OZONE,9.0,PPB,8,1
2808,42.0603,-87.8631,2021-10-31T04:00,PM2.5,16.2,UG/M3,60,2
2809,42.0603,-87.8631,2021-10-31T04:00,OZONE,11.0,PPB,10,1
2810,41.984402,-87.791901,2021-10-31T04:00,OZONE,11.0,PPB,10,1
2811,41.855301,-87.752502,2021-10-31T04:00,OZONE,6.0,PPB,6,1
2812,41.864329,-87.748826,2021-10-31T04:00,PM2.5,12.6,UG/M3,52,2
2813,41.6708,-87.7325,2021-10-31T04:00,PM2.5,17.8,UG/M3,63,2
2814,41.6708,-87.7325,2021-10-31T04:00,OZONE,6.0,PPB,6,1
2815,41.9136,-87.7239,2021-10-31T04:00,PM2.5,15.9,UG/M3,59,2
2816,41.7547,-87.7136,2021-10-31T04:00,PM2.5,15.4,UG/M3,58,2
2817,41.7547,-87.7136,2021-10-31T04:00,OZONE,1.0,PPB,1,1
2818,42.0622,-87.6736,2021-10-31T04:00,OZONE,17.0,PPB,16,1
2819,41.755798,-87.545303,2021-10-31T04:00,OZONE,0.0,PPB,0,1
2820,41.965,-87.8761,2021-10-31T05:00,OZONE,9.0,PPB,8,1
2821,42.0603,-87.8631,2021-10-31T05:00,PM2.5,18.0,UG/M3,63,2
2822,42.0603,-87.8631,2021-10-31T05:00,OZONE,8.0,PPB,7,1
2823,41.984402,-87.791901,2021-10-31T05:00,OZONE,8.0,PPB,7,1
2824,41.855301,-87.752502,2021-10-31T05:00,OZONE,6.0,PPB,6,1
2825,41.864329,-87.748826,2021-10-31T05:00,PM2.5,11.9,UG/M3,50,1
2826,41.6708,-87.7325,2021-10-31T05:00,PM2.5,17.0,UG/M3,61,2
2827,41.6708,-87.7325,2021-10-31T05:00,OZONE,7.0,PPB,6,1
2828,41.9136,-87.7239,2021-10-31T05:00,PM2.5,17.0,UG/M3,61,2
2829,41.7547,-87.7136,2021-10-31T05:00,PM2.5,16.2,UG/M3,60,2
2830,41.7547,-87.7136,2021-10-31T05:00,OZONE,0.0,PPB,0,1
2831,42.0622,-87.6736,2021-10-31T05:00,OZONE,14.0,PPB,13,1
2832,41.755798,-87.545303,2021-10-31T05:00,OZONE,0.0,PPB,0,1
2833,41.965,-87.8761,2021-10-31T06:00,OZONE,7.0,PPB,6,1
2834,42.0603,-87.8631,2021-10-31T06:00,PM2.5,17.3,UG/M3,62,2
2835,42.0603,-87.8631,2021-10-31T06:00,OZONE,8.0,PPB,7,1
2836,41.984402,-87.791901,2021-10-31T06:00,OZONE,6.0,PPB,6,1
2837,41.855301,-87.752502,2021-10-31T06:00,OZONE,6.0,PPB,6,1
2838,41.864329,-87.748826,2021-10-31T06:00,PM2.5,11.7,UG/M3,49,1
2839,41.6708,-87.7325,2021-10-31T06:00,PM2.5,18.3,UG/M3,64,2
2840,41.6708,-87.7325,2021-10-31T06:00,OZONE,7.0,PPB,6,1
2841,41.9136,-87.7239,2021-10-31T06:00,PM2.5,16.7,UG/M3,61,2
2842,41.7547,-87.7136,2021-10-31T06:00,PM2.5,17.0,UG/M3,61,2
2843,41.7547,-87.7136,2021-10-31T06:00,OZONE,2.0,PPB,2,1
2844,42.0622,-87.6736,2021-10-31T06:00,OZONE,10.0,PPB,9,1
2845,41.755798,-87.545303,2021-10-31T06:00,OZONE,0.0,PPB,0,1
2846,41.965,-87.8761,2021-10-31T07:00,OZONE,7.0,PPB,6,1
2847,42.0603,-87.8631,2021-10-31T07:00,PM2.5,16.5,UG/M3,60,2
2848,42.0603,-87.8631,2021-10-31T07:00,OZONE,7.0,PPB,6,1
2849,41.984402,-87.791901,2021-10-31T07:00,OZONE,5.0,PPB,5,1
2850,41.855301,-87.752502,2021-10-31T07:00,OZONE,6.0,PPB,6,1
2851,41.864329,-87.748826,2021-10-31T07:00,PM2.5,13.8,UG/M3,55,2
2852,41.6708,-87.7325,2021-10-31T07:00,PM2.5,18.7,UG/M3,65,2
2853,41.6708,-87.7325,2021-10-31T07:00,OZONE,8.0,PPB,7,1
2854,41.9136,-87.7239,2021-10-31T07:00,PM2.5,15.9,UG/M3,59,2
2855,41.7547,-87.7136,2021-10-31T07:00,PM2.5,18.6,UG/M3,65,2
2856,41.7547,-87.7136,2021-10-31T07:00,OZONE,2.0,PPB,2,1
2857,42.0622,-87.6736,2021-10-31T07:00,OZONE,9.0,PPB,8,1
2858,41.755798,-87.545303,2021-10-31T07:00,OZONE,0.0,PPB,0,1
2859,41.965,-87.8761,2021-10-31T08:00,OZONE,8.0,PPB,7,1
2860,42.0603,-87.8631,2021-10-31T08:00,PM2.5,15.8,UG/M3,59,2
2861,42.0603,-87.8631,2021-10-31T08:00,OZONE,8.0,PPB,7,1
2862,41.984402,-87.791901,2021-10-31T08:00,OZONE,4.0,PPB,4,1
2863,41.855301,-87.752502,2021-10-31T08:00,OZONE,6.0,PPB,6,1
2864,41.864329,-87.748826,2021-10-31T08:00,PM2.5,14.3,UG/M3,56,2
2865,41.6708,-87.7325,2021-10-31T08:00,PM2.5,16.9,UG/M3,61,2
2866,41.6708,-87.7325,2021-10-31T08:00,OZONE,8.0,PPB,7,1
2867,41.9136,-87.7239,2021-10-31T08:00,PM2.5,17.6,UG/M3,63,2
2868,41.7547,-87.7136,2021-10-31T08:00,PM2.5,18.4,UG/M3,64,2
2869,41.7547,-87.7136,2021-10-31T08:00,OZONE,1.0,PPB,1,1
2870,42.0622,-87.6736,2021-10-31T08:00,OZONE,8.0,PPB,7,1
2871,41.755798,-87.545303,2021-10-31T08:00,OZONE,1.0,PPB,1,1
2872,41.965,-87.8761,2021-10-31T09:00,OZONE,13.0,PPB,12,1
2873,42.0603,-87.8631,2021-10-31T09:00,PM2.5,14.4,UG/M3,56,2
2874,42.0603,-87.8631,2021-10-31T09:00,OZONE,13.0,PPB,12,1
2875,41.984402,-87.791901,2021-10-31T09:00,OZONE,6.0,PPB,6,1
2876,41.855301,-87.752502,2021-10-31T09:00,OZONE,7.0,PPB,6,1
2877,41.864329,-87.748826,2021-10-31T09:00,PM2.5,12.9,UG/M3,53,2
2878,41.6708,-87.7325,2021-10-31T09:00,PM2.5,16.8,UG/M3,61,2
2879,41.6708,-87.7325,2021-10-31T09:00,OZONE,12.0,PPB,11,1
2880,41.9136,-87.7239,2021-10-31T09:00,PM2.5,14.4,UG/M3,56,2
2881,41.7547,-87.7136,2021-10-31T09:00,PM2.5,16.7,UG/M3,61,2
2882,41.7547,-87.7136,2021-10-31T09:00,OZONE,0.0,PPB,0,1
2883,42.0622,-87.6736,2021-10-31T09:00,OZONE,7.0,PPB,6,1
2884,41.755798,-87.545303,2021-10-31T09:00,OZONE,1.0,PPB,1,1
2885,41.965,-87.8761,2021-10-31T10:00,OZONE,13.0,PPB,12,1
2886,42.0603,-87.8631,2021-10-31T10:00,PM2.5,13.1,UG/M3,53,2
2887,42.0603,-87.8631,2021-10-31T10:00,OZONE,14.0,PPB,13,1
2888,41.984402,-87.791901,2021-10-31T10:00,OZONE,9.0,PPB,8,1
2889,41.855301,-87.752502,2021-10-31T10:00,OZONE,11.0,PPB,10,1
2890,41.864329,-87.748826,2021-10-31T10:00,PM2.5,12.5,UG/M3,52,2
2891,41.6708,-87.7325,2021-10-31T10:00,PM2.5,16.1,UG/M3,59,2
2892,41.6708,-87.7325,2021-10-31T10:00,OZONE,14.0,PPB,13,1
2893,41.9136,-87.7239,2021-10-31T10:00,PM2.5,13.0,UG/M3,53,2
2894,41.7547,-87.7136,2021-10-31T10:00,PM2.5,14.7,UG/M3,56,2
2895,41.7547,-87.7136,2021-10-31T10:00,OZONE,6.0,PPB,6,1
2896,42.0622,-87.6736,2021-10-31T10:00,OZONE,9.0,PPB,8,1
2897,41.755798,-87.545303,2021-10-31T10:00,OZONE,1.0,PPB,1,1
2898,41.965,-87.8761,2021-10-31T11:00,OZONE,11.0,PPB,10,1
2899,42.0603,-87.8631,2021-10-31T11:00,PM2.5,11.8,UG/M3,49,1
2900,42.0603,-87.8631,2021-10-31T11:00,OZONE,14.0,PPB,13,1
2901,41.984402,-87.791901,2021-10-31T11:00,OZONE,12.0,PPB,11,1
2902,41.855301,-87.752502,2021-10-31T11:00,OZONE,9.0,PPB,8,1
2903,41.864329,-87.748826,2021-10-31T11:00,PM2.5,10.2,UG/M3,43,1
2904,41.6708,-87.7325,2021-10-31T11:00,PM2.5,13.7,UG/M3,54,2
2905,41.6708,-87.7325,2021-10-31T11:00,OZONE,13.0,PPB,12,1
2906,41.9136,-87.7239,2021-10-31T11:00,PM2.5,10.1,UG/M3,42,1
2907,41.7547,-87.7136,2021-10-31T11:00,PM2.5,13.6,UG/M3,54,2
2908,41.7547,-87.7136,2021-10-31T11:00,OZONE,4.0,PPB,4,1
2909,42.0622,-87.6736,2021-10-31T11:00,OZONE,10.0,PPB,9,1
2910,41.755798,-87.545303,2021-10-31T11:00,OZONE,0.0,PPB,0,1
2911,41.965,-87.8761,2021-10-31T12:00,OZONE,9.0,PPB,8,1
2912,42.0603,-87.8631,2021-10-31T12:00,PM2.5,9.9,UG/M3,41,1
2913,42.0603,-87.8631,2021-10-31T12:00,OZONE,16.0,PPB,15,1
2914,41.984402,-87.791901,2021-10-31T12:00,OZONE,15.0,PPB,14,1
2915,41.855301,-87.752502,2021-10-31T12:00,OZONE,13.0,PPB,12,1
2916,41.864329,-87.748826,2021-10-31T12:00,PM2.5,10.2,UG/M3,43,1
2917,41.6708,-87.7325,2021-10-31T12:00,PM2.5,12.8,UG/M3,52,2
2918,41.6708,-87.7325,2021-10-31T12:00,OZONE,13.0,PPB,12,1
2919,41.9136,-87.7239,2021-10-31T12:00,PM2.5,8.4,UG/M3,35,1
2920,41.7547,-87.7136,2021-10-31T12:00,PM2.5,11.2,UG/M3,47,1
2921,41.7547,-87.7136,2021-10-31T12:00,OZONE,7.0,PPB,6,1
2922,42.0622,-87.6736,2021-10-31T12:00,OZONE,12.0,PPB,11,1
2923,41.755798,-87.545303,2021-10-31T12:00,OZONE,0.0,PPB,0,1
2924,41.965,-87.8761,2021-10-31T13:00,OZONE,15.0,PPB,14,1
2925,42.0603,-87.8631,2021-10-31T13:00,PM2.5,8.2,UG/M3,34,1
2926,42.0603,-87.8631,2021-10-31T13:00,OZONE,18.0,PPB,17,1
2927,41.984402,-87.791901,2021-10-31T13:00,OZONE,17.0,PPB,16,1
2928,41.855301,-87.752502,2021-10-31T13:00,OZONE,16.0,PPB,15,1
2929,41.864329,-87.748826,2021-10-31T13:00,PM2.5,9.5,UG/M3,40,1
2930,41.6708,-87.7325,2021-10-31T13:00,PM2.5,11.8,UG/M3,49,1
2931,41.6708,-87.7325,2021-10-31T13:00,OZONE,16.0,PPB,15,1
2932,41.9136,-87.7239,2021-10-31T13:00,PM2.5,10.0,UG/M3,42,1
2933,41.7547,-87.7136,2021-10-31T13:00,PM2.5,10.4,UG/M3,43,1
2934,41.7547,-87.7136,2021-10-31T13:00,OZONE,6.0,PPB,6,1
2935,42.0622,-87.6736,2021-10-31T13:00,OZONE,15.0,PPB,14,1
2936,41.755798,-87.545303,2021-10-31T13:00,OZONE,0.0,PPB,0,1
2937,41.965,-87.8761,2021-10-31T14:00,OZONE,16.0,PPB,15,1
2938,42.0603,-87.8631,2021-10-31T14:00,PM2.5,6.7,UG/M3,28,1
2939,42.0603,-87.8631,2021-10-31T14:00,OZONE,19.0,PPB,18,1
2940,41.984402,-87.791901,2021-10-31T14:00,OZONE,16.0,PPB,15,1
2941,41.855301,-87.752502,2021-10-31T14:00,OZONE,18.0,PPB,17,1
2942,41.864329,-87.748826,2021-10-31T14:00,PM2.5,7.3,UG/M3,30,1
2943,41.6708,-87.7325,2021-10-31T14:00,PM2.5,9.7,UG/M3,40,1
2944,41.6708,-87.7325,2021-10-31T14:00,OZONE,21.0,PPB,19,1
2945,41.9136,-87.7239,2021-10-31T14:00,PM2.5,9.1,UG/M3,38,1
2946,41.7547,-87.7136,2021-10-31T14:00,PM2.5,9.3,UG/M3,39,1
2947,41.7547,-87.7136,2021-10-31T14:00,OZONE,13.0,PPB,12,1
2948,42.0622,-87.6736,2021-10-31T14:00,OZONE,16.0,PPB,15,1
2949,41.755798,-87.545303,2021-10-31T14:00,OZONE,0.0,PPB,0,1
2950,41.965,-87.8761,2021-10-31T15:00,OZONE,18.0,PPB,17,1
2951,42.0603,-87.8631,2021-10-31T15:00,PM2.5,5.9,UG/M3,25,1
2952,42.0603,-87.8631,2021-10-31T15:00,OZONE,20.0,PPB,19,1
2953,41.984402,-87.791901,2021-10-31T15:00,OZONE,17.0,PPB,16,1
2954,41.855301,-87.752502,2021-10-31T15:00,OZONE,20.0,PPB,19,1
2955,41.864329,-87.748826,2021-10-31T15:00,PM2.5,6.9,UG/M3,29,1
2956,41.6708,-87.7325,2021-10-31T15:00,PM2.5,8.0,UG/M3,33,1
2957,41.6708,-87.7325,2021-10-31T15:00,OZONE,23.0,PPB,21,1
2958,41.9136,-87.7239,2021-10-31T15:00,PM2.5,7.6,UG/M3,32,1
2959,41.7547,-87.7136,2021-10-31T15:00,PM2.5,7.7,UG/M3,32,1
2960,41.7547,-87.7136,2021-10-31T15:00,OZONE,12.0,PPB,11,1
2961,42.0622,-87.6736,2021-10-31T15:00,OZONE,18.0,PPB,17,1
2962,41.755798,-87.545303,2021-10-31T15:00,OZONE,0.0,PPB,0,1
2963,41.965,-87.8761,2021-10-31T16:00,OZONE,17.0,PPB,16,1
2964,42.0603,-87.8631,2021-10-31T16:00,PM2.5,5.1,UG/M3,21,1
2965,42.0603,-87.8631,2021-10-31T16:00,OZONE,18.0,PPB,17,1
2966,41.984402,-87.791901,2021-10-31T16:00,OZONE,19.0,PPB,18,1
2967,41.855301,-87.752502,2021-10-31T16:00,OZONE,21.0,PPB,19,1
2968,41.864329,-87.748826,2021-10-31T16:00,PM2.5,6.3,UG/M3,26,1
2969,41.6708,-87.7325,2021-10-31T16:00,PM2.5,7.1,UG/M3,30,1
2970,41.6708,-87.7325,2021-10-31T16:00,OZONE,24.0,PPB,22,1
2971,41.9136,-87.7239,2021-10-31T16:00,PM2.5,5.8,UG/M3,24,1
2972,41.7547,-87.7136,2021-10-31T16:00,PM2.5,8.3,UG/M3,35,1
2973,41.7547,-87.7136,2021-10-31T16:00,OZONE,16.0,PPB,15,1
2974,42.0622,-87.6736,2021-10-31T16:00,OZONE,17.0,PPB,16,1
2975,41.755798,-87.545303,2021-10-31T16:00,OZONE,2.0,PPB,2,1
2976,41.965,-87.8761,2021-10-31T17:00,OZONE,15.0,PPB,14,1
2977,42.0603,-87.8631,2021-10-31T17:00,PM2.5,4.9,UG/M3,20,1
2978,42.0603,-87.8631,2021-10-31T17:00,OZONE,18.0,PPB,17,1
2979,41.984402,-87.791901,2021-10-31T17:00,OZONE,19.0,PPB,18,1
2980,41.855301,-87.752502,2021-10-31T17:00,OZONE,18.0,PPB,17,1
2981,41.864329,-87.748826,2021-10-31T17:00,PM2.5,5.8,UG/M3,24,1
2982,41.6708,-87.7325,2021-10-31T17:00,PM2.5,8.2,UG/M3,34,1
2983,41.6708,-87.7325,2021-10-31T17:00,OZONE,23.0,PPB,21,1
2984,41.9136,-87.7239,2021-10-31T17:00,PM2.5,5.2,UG/M3,22,1
2985,41.7547,-87.7136,2021-10-31T17:00,PM2.5,6.8,UG/M3,28,1
2986,41.7547,-87.7136,2021-10-31T17:00,OZONE,18.0,PPB,17,1
2987,42.0622,-87.6736,2021-10-31T17:00,OZONE,18.0,PPB,17,1
2988,41.755798,-87.545303,2021-10-31T17:00,OZONE,4.0,PPB,4,1
2989,41.965,-87.8761,2021-10-31T18:00,OZONE,18.0,PPB,17,1
2990,42.0603,-87.8631,2021-10-31T18:00,OZONE,22.0,PPB,20,1
2991,42.0603,-87.8631,2021-10-31T18:00,PM2.5,4.2,UG/M3,18,1
2992,41.984402,-87.791901,2021-10-31T18:00,OZONE,20.0,PPB,19,1
2993,41.855301,-87.752502,2021-10-31T18:00,OZONE,19.0,PPB,18,1
2994,41.864329,-87.748826,2021-10-31T18:00,PM2.5,4.8,UG/M3,20,1
2995,41.6708,-87.7325,2021-10-31T18:00,PM2.5,7.6,UG/M3,32,1
2996,41.6708,-87.7325,2021-10-31T18:00,OZONE,22.0,PPB,20,1
2997,41.9136,-87.7239,2021-10-31T18:00,PM2.5,4.9,UG/M3,20,1
2998,41.7547,-87.7136,2021-10-31T18:00,PM2.5,4.8,UG/M3,20,1
2999,41.7547,-87.7136,2021-10-31T18:00,OZONE,19.0,PPB,18,1
3000,42.0622,-87.6736,2021-10-31T18:00,OZONE,20.0,PPB,19,1
3001,41.755798,-87.545303,2021-10-31T18:00,OZONE,3.0,PPB,3,1
3002,41.965,-87.8761,2021-10-31T19:00,OZONE,21.0,PPB,19,1
3003,42.0603,-87.8631,2021-10-31T19:00,OZONE,26.0,PPB,24,1
3004,42.0603,-87.8631,2021-10-31T19:00,PM2.5,3.4,UG/M3,14,1
3005,41.984402,-87.791901,2021-10-31T19:00,OZONE,19.0,PPB,18,1
3006,41.855301,-87.752502,2021-10-31T19:00,OZONE,24.0,PPB,22,1
3007,41.864329,-87.748826,2021-10-31T19:00,PM2.5,4.9,UG/M3,20,1
3008,41.6708,-87.7325,2021-10-31T19:00,PM2.5,7.0,UG/M3,29,1
3009,41.6708,-87.7325,2021-10-31T19:00,OZONE,25.0,PPB,23,1
3010,41.9136,-87.7239,2021-10-31T19:00,PM2.5,5.5,UG/M3,23,1
3011,41.7547,-87.7136,2021-10-31T19:00,OZONE,20.0,PPB,19,1
3012,41.7547,-87.7136,2021-10-31T19:00,PM2.5,3.5,UG/M3,15,1
3013,42.0622,-87.6736,2021-10-31T19:00,OZONE,22.0,PPB,20,1
3014,41.755798,-87.545303,2021-10-31T19:00,OZONE,0.0,PPB,0,1
